,행사명,개최장소,시작일자,종료일자,행사내용,홈페이지주소,전화번호,주관기관,주최기관,도로명주소,지번주소,위도,경도
9897,고등학교 합창발표회,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 대강당,2017-09-19,2017-09-19,축제,https://real.becs.kr.,051-605-5116,부산학생교육문화회관,부산학생교육문화회관,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777
9898,부산교문청소년오케스트라 정기연주회,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 대강당,2017-11-04,2017-11-04,축제,https://real.becs.kr.,051-605-5113,부산학생교육문화회관,부산학생교육문화회관,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 해운대구 수영강변대로 120 (우동)영화의전당,35.183739,129.046691
9899,부산교문청소년오케스트라 특별연주회,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 대강당,2017-07-15,2017-07-15,축제,https://real.becs.kr.,051-605-5116,부산학생교육문화회관,부산학생교육문화회관,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777
9900,학생가요제,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 대강당,2017-05-10,2017-05-27,축제,https://real.becs.kr.,051-605-5116,부산학생교육문화회관,부산학생교육문화회관,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777
9901,학생중창발표회,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 대강당,2017-06-10,2017-06-10,축제,https://real.becs.kr.,051-605-5116,부산학생교육문화회관,부산학생교육문화회관,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777
9902,수능 및 고입 내신 성적산출 이후 교과서음악회,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 대강당,2017-11-24,2017-11-24,축제,https://real.becs.kr.,051-605-5116,부산학생교육문화회관,부산학생교육문화회관,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777
9903,교문학생연극제,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 대강당,2017-12-08,2017-12-21,고교연극제,https://real.becs.kr.,051-605-5115,부산학생교육문화회관,부산학생교육문화회관,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777
9904,교문학생농구경기대회,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 체육관,2017-07-26,2017-07-29,고교농구대회,https://real.becs.kr.,051-605-5115,부산학생교육문화회관,부산학생교육문화회관,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777
9905,뮤지컬 <알사탕> - 광주-1,광주 5.18기념문화센터 민주홀,2021-08-27,2021-08-27,백희나 원작 그림책 <알사탕> 뮤지컬,https://www.tickets.interpark.com,1688-6675,㈜씽크브릿지,㈜씽크브릿지,광주광역시 서구 내방로 152,광주광역시 서구 쌍촌동 1268,35.15830536,126.8575559
9906,뮤지컬 <알사탕> - 광주-2,광주 5.18기념문화센터 민주홀,2021-08-28,2021-08-28,백희나 원작 그림책 <알사탕> 뮤지컬,https://www.tickets.interpark.com,1688-6675,㈜씽크브릿지,㈜씽크브릿지,광주광역시 서구 내방로 152,광주광역시 서구 쌍촌동 1268,35.15830536,126.8575559
9907,뮤지컬 <알사탕> - 광주-3,광주 5.18기념문화센터 민주홀,2021-08-28,2021-08-28,백희나 원작 그림책 <알사탕> 뮤지컬,https://www.tickets.interpark.com,1688-6675,㈜씽크브릿지,㈜씽크브릿지,광주광역시 서구 내방로 152,광주광역시 서구 쌍촌동 1268,35.15830536,126.8575559
9908,뮤지컬 <알사탕> - 광주-4,광주 5.18기념문화센터 민주홀,2021-08-28,2021-08-28,백희나 원작 그림책 <알사탕> 뮤지컬,https://www.tickets.interpark.com,1688-6675,㈜씽크브릿지,㈜씽크브릿지,광주광역시 서구 내방로 152,광주광역시 서구 쌍촌동 1268,35.15830536,126.8575559
9909,교문학생댄스페스티벌,부산광역시부산진구 성지곡로 15 부산학생교육문화회관 대강당,2017-05-31,2017-06-03,중.고등댄스대회,https://real.becs.kr.,051-605-5115,부산학생교육문화회관,부산학생교육문화회관,부산광역시 부산진구 성지곡로 15 부산학생교육문화회관,부산광역시 부산진구 초읍동 43-1 부산학생교육문화회관,35.183985,129.046777
9910,테크토닉스 - 테스트 패턴  [n°8],문화창조원 복합1관,2015-11-25,2016-03-31,"‘만들기(Making)’는 상상으로부터 출발하여 생각의 시각화, 문제의 추상화 또는 개념의 구체화 과정을 거친다. 하지만 상상력의 준거는 미학적 선호, 문화적 영향, 역사적 전례뿐만 아니라 ..",https://www.acc.go.kr/board/schedule/exhibition/287,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9911,ACT 페스티벌,국립아시아문화전당 일대,2015-11-25,2015-11-28,"ACT 페스티벌은 총 4일에 걸쳐 전시, 워크샵, 강연, 아티스트와의 대화, 패널 토론, 공연, 스크리닝 등 다양한 프로그램을 선보입니다.",https://www.acc.go.kr/board/schedule/event/345,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9912,플라스틱 신화들,문화창조원 복합2관,2015-11-25,2016-06-30,아시아는 어떻게 발명되었는가. 산업혁명과 자본주의 이후 200여 년간 아시아는 서양의 타자로서 존재했다. 아시아적 정체성이란 실은 지정학적 근접성을 제외하고는 유사점을 찾기 힘들다.,https://www.acc.go.kr/board/schedule/exhibition/285,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9913,"테크토닉스 - 이미지, 지각, 빛의 연금술",문화창조원,2015-11-25,2016-06-30,디지털 이미지가 만드는 색과 움직임으로 공간에 생기를 담다,https://www.acc.go.kr/board/schedule/exhibition/286,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9914,문화가있는날,정읍기적의도서관,2021-12-03,2021-12-03,음악회,https://lib.jeongeup.go.kr/,063-539-6454,정읍기적의도서관,정읍시,전라북도 정읍시 수성5로 45-5,전라북도 정읍시 수성동 1014-1,35.58427178,126.8606536
9915,‘브라만’부터 ‘불가촉천민’까지: 카스트 제도를 통해 본 인도의 사회와 문화,문화정보원 대강의실,2015-11-20,2015-11-20,김경학(전남대 인류학과 교수),https://www.acc.go.kr/board/schedule/education/460,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9916,타지마할과 인도 이슬람 건축의 상징성,문화정보원 대강의실,2015-11-13,2015-11-13,구하원(서울대 아시아언어문명학부 교수),https://www.acc.go.kr/board/schedule/education/461,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9917,인도는 어떻게 종교의 나라가 되었나,문화정보원 대강의실,2015-11-06,2015-11-06,이광수(부산외대 인도학부 교수),https://www.acc.go.kr/board/schedule/education/462,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9918,국립아시아문화전당 개관기념 시민축제 1 - 뮤지컬컨버전스쇼,국립아시아문화전당 일대,2015-10-31,2015-10-31,국립아시아문화전당 개관기념 시민축제,https://www.acc.go.kr/board/schedule/performance/255,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9919,유목민의 눈으로 본 아시아: 몽골 유목문화의 전통과 현대,문화정보원 B3 극장3,2015-10-28,2015-10-28,이평래(한국외대 중앙아시아연구소 연구교수),https://www.acc.go.kr/board/schedule/education/247,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9920,"역동의 동남아시아: 과거와 현재, 내부와 외부세계의 만남",문화정보원 B3 극장3,2015-10-23,2015-10-23,신윤환(서강대 정치외교학과 교수),https://www.acc.go.kr/board/schedule/education/248,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9921,"해변의 아인슈타인, 4막의 오페라",예술극장 극장1,2015-10-22,2015-10-25,"1976년 초연된 <해변의 아인슈타인>은 기존 공연예술계에 통용되던 모든 관습과 규칙을 뛰어넘은 공연으로 평가 받는다. 필립 글래스는 전통적인 오케스트라를 위한 작곡 대신 신시사이저, 목관악기, 목소리를 위해 작곡을 하였다",https://www.acc.go.kr/board/schedule/performance/246,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9922,‘메이지 유신’과 ‘전후(戰後)’: 근·현대 일본사회의 두 변혁,문화정보원 B3 극장3,2015-10-16,2015-10-16,임경택(전북대 일어일문학과 교수),https://www.acc.go.kr/board/schedule/education/249,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9923,아시아 슈퍼 포지션 : ASIA Superposition,예술극장 극장1,2015-10-13,2015-10-13,아시아무용단 창단기념 공동프로젝트,https://www.acc.go.kr/board/schedule/performance/252,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9924,응시. 투영. 신화,극장오픈홀,2015-10-08,2015-10-25,"?응시. 투영. 신화?는 몇몇 역사적 궤적을 통해 오리엔탈리즘의 담론과 실제를 되돌아보는 기획으로, 전시와 두 편의 안무 및 심포지엄을 병치함으로써 오리엔탈리즘의 복잡성을 세 갈래에서 논의하고 분석하는 접근법을 마련한다.",https://www.acc.go.kr/board/schedule/performance/254,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9925,동아시아 다시 보기: 우리에게 동아시아는 어떤 의미인가,문화정보원 B3 극장3,2015-10-07,2015-10-07,최원식(인하대 명예교수),https://www.acc.go.kr/board/schedule/education/250,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9926,[국립아시아문화전당 개관 기념 특별공연] 문화빅뱅 <더 콘서트>,국립아시아문화전당 일대,2015-09-24,2015-09-24,국립아시아문화전당’ 개관 기념 특별공연  ‘빛의 숲’,https://www.acc.go.kr/board/schedule/performance/233,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9927,만 마리의 호랑이,국립아시아문화전당 일대,2015-09-19,2015-09-20,<만 마리의 호랑이>는 20세기와 오늘에 산재하는 호랑이의 흔적들을 재조합한다. 그것은 곧 인간 정신에 대한 고찰이기도 하다.,https://www.acc.go.kr/board/schedule/performance/168,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9928,야구에 축복을,국립아시아문화전당 일대,2015-09-19,2015-09-20,"야구 규칙을 모르는 여자들, 어린 시절 트라우마로 야구를 멀리하게 된 남자, 어쩌다 야구를 싫어하는 남자와 결혼하게 된 여성 야구팬 등 그가 그려내는 엉뚱한 캐리캐처는 일본과 한국에서 누구나 한 번쯤은 접해 봤음직한 익숙한 인물상들이다.",https://www.acc.go.kr/board/schedule/performance/169,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9929,밤이 낮이 된다는 것,국립아시아문화전당 일대,2015-09-19,2015-09-20,광주의 8~14세의 퍼포머 16명으로 이루어진 코러스는 어른들의 언어가 자신들의 경험을 어떻게 각색하고 재편성하는지를 ‘공개’한다.,https://www.acc.go.kr/board/schedule/performance/176,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9930,인문학축제 제9회 굿모닝양림,양림동일원 및 사직공원,2019-10-10,2019-10-31,가을에는 사랑하게 하소서,https://www.namgu.gwangju.kr/menu.es?mid=a70304000000,062-607-2312,굿모닝 양림 행사추진위원회/남구문화원,광주광역시 남구,광주광역시 남구 사직길 49,광주광역시 남구 사동 177,35.14189738,126.9118581
9931,국제 심포지엄 <현대미술기관과 창조적 실천에서의 아카이브 열병>,국립아시아문화전당 일대,2015-12-11,2015-12-11,국제 심포지엄 <현대미술기관과 창조적 실천에서의 아카이브 열병>,https://www.acc.go.kr/board/schedule/event/275,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9932,오키나와에서 배운다: 동아시아 속의 한반도,문화정보원 B3 극장3,2015-12-09,2015-12-09,전경수(서울대 명예교수),https://www.acc.go.kr/board/schedule/education/459,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9933,북콘서트 <5인의 대화: 정병규의 북디자인>,국립아시아문화전당 일대,2015-12-05,2015-12-05,북콘서트 <5인의 대화: 정병규의 북디자인>,https://www.acc.go.kr/board/schedule/event/274,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9934,특별 강연 ?60년대 일본 퍼포먼스?,국립아시아문화전당 일대,2015-12-05,2015-12-05,특별 강연 ?60년대 일본 퍼포먼스?,https://www.acc.go.kr/board/schedule/event/273,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9935,소리의 숲,예술극장 극장1,2015-12-05,2015-12-06,이야기는 화자가 산으로 갔던 어느 날에서 시작된다. 그는 산에서 길을 잃고 헤매게 된다. 실종신고가 들어가고 수색을 했지만 발견되지 않는다.,https://www.acc.go.kr/board/schedule/performance/238,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9936,아시아 대중음악에 대한 새로운 상상 ?유산의 공유와 공공재의 구축,국립아시아문화전당 일대,2015-12-04,2015-12-04,아시아 대중음악에 대한 새로운 상상 ?유산의 공유와 공공재의 구축,https://www.acc.go.kr/board/schedule/event/272,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9937,캐리커처 그리기,극장오픈홀,2015-11-28,2015-11-29,만화로 재미나게 그려진 나의 모습 만화작가가 직접 내 캐리커처를 그려줍니다. 만화로 재미나게 그려진 내 모습을 그림으로 간직할 수 있습니다.,https://www.acc.go.kr/board/schedule/child/260,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9938,더티 워크/마지막 탐험/네온/엠티 스테이지,극장오픈홀,2015-11-27,2015-11-28,"팀 에첼스는 다방면에서 작업을 해온 작가로, 영국의 세계적인 아방가르드 단체 포스드 엔터테인먼트(Forced Entertainment)를 이끌고 있으며, 진정한 탈장르적 아티스트이자, 포스트 드라마 연극의 선구자로 불리운다.",https://www.acc.go.kr/board/schedule/performance/245,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9939,제4회 아시아 창작공간 네트워크 국제행사,민주평화교류원 기념관 3관,2015-11-26,2015-12-24,"한국과 베트남, 인도, 인도네시아 등 아시아 32개국이 참여하는 아시아 창착공간 네트워크 국제행사를 개최합니다.",https://www.acc.go.kr/board/schedule/event/346,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9940,아시아의 전시 대만 국제 심포지엄 ?아카이브 콤플렉스?,국립아시아문화전당 일대,2015-11-25,2015-11-25,아시아의 전시 대만 국제 심포지엄 ?아카이브 콤플렉스?,https://www.acc.go.kr/board/schedule/event/271,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9941,국립아시아문화전당 라이브러리파크 개관 학술프로그램,라이브러리파크,2015-11-25,2015-12-19,국립아시아문화전당 라이브러리파크 개관 학술프로그램,https://www.acc.go.kr/board/schedule/event/270,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9942,"이곳, 저곳, 모든 곳: 유라시아의 도시",문화창조원 복합3관,2015-11-25,2016-07-15,"3년간 진행되는 새로운 유라시아 프로젝트는 유럽과 아시아를 하나의 대륙으로 바라보며, 이의 역사적 선례와 현대적인 재건을 연구합니다.,3년간 진행되는 새로운 유라시아 프로젝트는 유럽과 아시아를 하나의 대륙으로 바라보며, 이의 역사적 선례와 현대적인 재건을 연구합니다.",https://www.acc.go.kr/board/schedule/exhibition/284,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9943,싱가포르 아트 아카이브,문화정보원,2015-11-25,2016-02-14,‘싱가포르 아트 아카이브 프로젝트’는 자료 수집을 통한 예술활동을 지향하는 작업으로 싱가포르를 기반으로 활동하고 있는 코 응왕 호우(Koh Nguang How)가…,https://www.acc.go.kr/board/schedule/exhibition/399,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9944,구립합창단 정기발표회,롯데백화점 광복점 문화홀,2020-09-01,2020-09-30,"구립합창단 합창, 특별출연진 문화공연",-,051-600-4065,중구청문화관광과,중구청문화관광과,부산광역시 중구 중앙대로 2,부산광역시 중구 중앙동 7가 20-1,35.09830687,129.0367029
9945,부산국제어린이청소년영화제,"부산영화체험박물관, BNK아트시네마 등",2020-07-01,2020-07-31,"영화상영, 영화이벤트, 부대행사 등",-,051-600-4062,중구청문화관광과,중구청문화관광과,부산광역시 중구 대청로126번길 12,부산광역시 중구 동광동3가 44-1,35.10169228,129.033592
9946,중구 송년음악회,롯데백화점 광복점 문화홀,2020-12-01,2020-12-31,"오케스트라, 구립합창단, 특별출연진 문화공연",http://www.bsjunggu.go.kr/tour/board/list.junggu?boardId=BBS_0000069&menuCd=DOM_000000203002000000&contentsSid=570&cpath=2Ftour,051-600-4065,중구청문화관광과,중구청문화관광과,부산광역시 중구 중앙대로 2,부산광역시 중구 중앙동 7가 20-1,35.09830687,129.0367029
9947,관광명소 문화예술 열린이벤트,"광복로시티스폿, BIFF광장중앙무대 등",2021-08-01,2021-11-30,시민 및 관광객을 위한 문화공연,http://www.bsjunggu.go.kr/tour/board/list.junggu?boardId=BBS_0000069&menuCd=DOM_000000203002000000&contentsSid=570&cpath=2Ftour,051-600-4084,중구청문화관광과,중구청문화관광과,부산광역시 중구 광복중앙로 2,부산광역시 중구 광복동2가 6-5,35.0995432,129.0314651
9948,영도대교 주변 문화행사,유라리광장,2020-09-01,2020-11-30,시민 및 관광객을 위한 문화공연,-,051-600-4065,중구청문화관광과,중구청문화관광과,부산광역시 중구 중앙대로 2,부산광역시 중구 중앙동7가 20-1,35.09830687,129.0367029
9949,산복도로 달빛 작은음악회,금수현의 음악살롱 앞(대청공영주차장 옥상),2020-08-01,2020-08-31,산복도로 주민들을 위한 작은음악회 개최,-,051-600-4062,중구청문화관광과,중구청문화관광과,부산광역시 중구 망양로 333,부산광역시 중구 대청동4가 2-119,35.10750932,129.0296327
9950,질문하는 인간 -Paper Q-,예술의 거리,2016-01-23,2016-01-23,"사회는 ‘질문하는 사람’보다 ‘말 잘 듣고, 잘 외우는 사람’을 생산한다. 이 프로젝트는 삶의 주인으로 사는 법을 탐구하기 위한 시도이다.",https://www.acc.go.kr/board/schedule/performance/240,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9951,"아시아 술 순례: 발효주의 맛과 향, 그리고 멋",문화정보원 B3 극장3,2015-12-30,2015-12-30,허시명(막걸리학교 교장),https://www.acc.go.kr/board/schedule/education/455,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9952,동의보감은 어떻게 만들어졌을까? 한국과 중국의 의학과 지식의 교류 이야기,문화정보원 B3 극장3,2015-12-23,2015-12-23,의학서적으로는 최초로 유네스코에 등재된 동의보감의 이야기가 펼쳐진다,https://www.acc.go.kr/board/schedule/education/457,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9953,아시아의 공연예술 프로젝트 워크숍 ?비영웅극장>,국립아시아문화전당 일대,2015-12-19,2015-12-19,아시아의 공연예술 프로젝트 워크숍 ?비영웅극장>,https://www.acc.go.kr/board/schedule/event/276,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9954,구립합창단 정기발표회,롯데백화점 광복점 문화홀,2020-09-01,2020-09-30,"구립합창단 합창, 특별출연진 문화공연",-,051-600-4065,중구청문화관광과,중구청문화관광과,부산광역시 중구 중앙대로 2,부산광역시 중구 중앙동 7가 20-1,35.09830687,129.0367029
9955,부산국제어린이청소년영화제,"부산영화체험박물관, BNK아트시네마 등",2020-07-01,2020-07-31,"영화상영, 영화이벤트, 부대행사 등",-,051-600-4062,중구청문화관광과,중구청문화관광과,부산광역시 중구 대청로126번길 12,부산광역시 중구 동광동3가 44-1,35.10169228,129.033592
9956,주니어 잉글리쉬 액티비티,정읍기적의도서관,2021-12-04,2022-01-13,영어그림책 체험,https://lib.jeongeup.go.kr/,063-539-6454,정읍기적의도서관,정읍시,전라북도 정읍시 수성5로 45-5,전라북도 정읍시 수성동 1014-1,35.58427178,126.8606536
9957,중구 송년음악회,롯데백화점 광복점 문화홀,2020-12-01,2020-12-31,"오케스트라, 구립합창단, 특별출연진 문화공연",http://www.bsjunggu.go.kr/tour/board/list.junggu?boardId=BBS_0000069&menuCd=DOM_000000203002000000&contentsSid=570&cpath=2Ftour,051-600-4065,중구청문화관광과,중구청문화관광과,부산광역시 중구 중앙대로 2,부산광역시 중구 중앙동 7가 20-1,35.09830687,129.0367029
9958,관광명소 문화예술 열린이벤트,"광복로시티스폿, BIFF광장중앙무대 등",2021-03-01,2021-11-30,시민 및 관광객을 위한 문화공연,http://www.bsjunggu.go.kr/tour/board/list.junggu?boardId=BBS_0000069&menuCd=DOM_000000203002000000&contentsSid=570&cpath=2Ftour,051-600-4084,중구청문화관광과,중구청문화관광과,부산광역시 중구 광복중앙로 2,부산광역시 중구 광복동2가 6-5,35.0995432,129.0314651
9959,영도대교 주변 문화행사,유라리광장,2020-09-01,2020-11-30,시민 및 관광객을 위한 문화공연,-,051-600-4065,중구청문화관광과,중구청문화관광과,부산광역시 중구 중앙대로 2,부산광역시 중구 중앙동7가 20-1,35.09830687,129.0367029
9960,산복도로 달빛 작은음악회,금수현의 음악살롱 앞(대청공영주차장 옥상),2020-08-01,2020-08-31,산복도로 주민들을 위한 작은음악회 개최,-,051-600-4062,중구청문화관광과,중구청문화관광과,부산광역시 중구 망양로 333,부산광역시 중구 대청동4가 2-119,35.10750932,129.0296327
9961,구립합창단 정기발표회,롯데백화점 광복점 문화홀,2020-09-01,2020-09-30,"구립합창단 합창, 특별출연진 문화공연",-,051-600-4065,중구청문화관광과,중구청문화관광과,부산광역시 중구 중앙대로 2,부산광역시 중구 중앙동 7가 20-1,35.09830687,129.0367029
9962,부산국제어린이청소년영화제,"부산영화체험박물관, BNK아트시네마 등",2020-07-01,2020-07-31,"영화상영, 영화이벤트, 부대행사 등",-,051-600-4062,중구청문화관광과,중구청문화관광과,부산광역시 중구 대청로126번길 12,부산광역시 중구 동광동3가 44-1,35.10169228,129.033592
9963,중구 송년음악회,롯데백화점 광복점 문화홀,2020-12-01,2020-12-31,"오케스트라, 구립합창단, 특별출연진 문화공연",http://www.bsjunggu.go.kr/tour/board/list.junggu?boardId=BBS_0000069&menuCd=DOM_000000203002000000&contentsSid=570&cpath=2Ftour,051-600-4065,중구청문화관광과,중구청문화관광과,부산광역시 중구 중앙대로 2,부산광역시 중구 중앙동 7가 20-1,35.09830687,129.0367029
9964,경기필하모니오케스트라 초청 거제행복나눔 음악회,거제문화예술회관 대극장,2022-02-05,2022-02-05,오케스트라 연주회,https://www.geojeart.or.kr/,055-680-1050,거제시문화예술재단,거제시문화예술재단,경상남도 거제시 장승로 145,-,34.86717837,128.7233576
9965,경남도립극단 <연극 토지Ⅱ>,거제문화예술회관 대극장,2022-02-19,2022-02-19,연극공연,https://www.geojeart.or.kr/,055-680-1050,거제시문화예술재단,거제시문화예술재단,경상남도 거제시 장승로 145,-,34.86717837,128.7233576
9966,마크라메 리스 만들기,정읍시립중앙도서관,2021-11-26,2021-11-26,체험프로그램,https://lib.jeongeup.go.kr/,063-539-6435,정읍시립중앙도서관,정읍시,전라북도 정읍시 벚꽃로 512,전라북도 정읍시 상동 274-10,35.557377,126.8669738
9967,나눔동구 주민참여 콘서트,극장2,2015-12-18,2015-12-18,도시재생 선도지역 활성화를 위한 나눔동구 주민참여 콘서트,https://www.acc.go.kr/board/schedule/event/454,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9968,2015 인도 문화제,문화정보원 B3 극장3,2015-12-18,2015-12-20,"인도 영화와 요가, 그리고 볼리우드 댄스 등 다양한 매체와 체험 프로그램을 통해 인도 문화를 직접 느낄 수 있는 자리를 마련합니다.",https://www.acc.go.kr/board/schedule/452,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9969,이슬람의 눈으로 본 세계사,문화정보원 B3 극장3,2015-12-16,2015-12-16,이희수(한양대 문화인류학과 교수),https://www.acc.go.kr/board/schedule/education/458,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9970,방송프로그램제작지원 우수작품 광주시사회,국립아시아문화전당 일대,2015-12-15,2015-12-15,미래창조과학부 방송프로그램제작 지원사업 중 제작완료된 우수한 프로그램 2편의 시사회를 개최합니다.,https://www.acc.go.kr/board/schedule/event/414,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
